customer_tweet_id,company_tweet_id,customer_text,company_text,created_at,is_dm_deflect,substantive
1904322,1904325,Do you know why though? This has never happened before🤔,"It can happen for various reasons. Sometimes, further checks need to be completed by the Airport team. 1/2",Wed Oct 18 13:55:55 +0000 2017,False,True
490076,490074,Hi - can you let me know what is happening with my complaint? All I have is a vague “we’ll get back to you shortly”.,"Your complaint is with our Customer Relations team. Once they've thoroughly reviewed your complaint, they'll be in touch with a resolution. At the moment, our operation is very busy so responses can take a little longer than expected. We're sorry for any frustration caused.^DaniH",Fri Dec 01 10:20:59 +0000 2017,False,True
376703,376705,. I hope that you know by this point what plane is flying us back...so will the in-flight entertainment be working?,"Hi Ryan, the in-flight entertainment should be working. I'm sorry to hear you experienced problems on the way out.",Mon Oct 09 03:52:07 +0000 2017,False,True
1532387,1532386,hello flight BA0369 delayed but I need to go to CPT via BA0043. Can you help me?!,"Hi Nikita, you'll need to stick with the flights you currently have and you'll be rebooked if you don't make the connection. ^Gareth",Fri Nov 03 10:29:08 +0000 2017,False,True
2732715,2732714,Someone is happy about his first flight #firstflight,We'd have that smile too. David! We hope he has a great first flight. ^Cec,Mon Nov 20 13:28:27 +0000 2017,False,True
943823,943822,"Guys, I'm flying to Toronto in two days, am I allowed to carry two bags, one weighing 30kgs and other 15kgs?",Hi it depends on what allowance is on your ticket. Did you book direct through BA or through a Travel Agent? ^Jools,Sat Oct 21 09:10:49 +0000 2017,False,True
1854280,1854283,The route is MAN-&gt;LHR-&gt;CLT and the operating carrier is American Airlines :0,You will be redirected to their website when checking in for their flight. ^Sarah 2/2,Thu Oct 19 11:47:39 +0000 2017,False,True
853278,853282,My bag is at Lima airport but I've been told to collect it. BA staff told me it would be delivered to my hostel. Can you help?,"reference, email address, postal address, and the address you want it delivered to. We'll be back in touch as soon as possible. 3/3 ^L",Fri Oct 20 20:33:16 +0000 2017,False,True
1181824,1181825,if I buy basic economy tix (only handcarry bag) Did I entitled 2 get free baggage allowance as Oneworld emerald card holder,"Hi Mohd. On this type of ticket, your benefits as an Oneworld Emerald member won't be included. You'll only have hand baggage only. If 1/2",Tue Oct 24 04:57:03 +0000 2017,False,True
1083620,1083618,Great service in the Gatwick lounge Thank You. Good to see staff happy in their work.,"Thanks for your positive feedback, David. We're grateful for your feedback. ^Linda",Sat Nov 25 09:49:23 +0000 2017,False,True
2432429,2432430,You’ve taken payment to provide a service and then refused to provide the second part of that service. From what I can gather you are using an old rule to punish us. Petty business practice is not something I’d associate with B.A. We should be refunded our ticket price.,"Hi Ray, I'm sorry to disappoint you. However if you miss one of your flights or don't decide to take it then the connecting flight or all other flights on your itinerary will be cancelled. ^Tom",Wed Nov 15 11:24:28 +0000 2017,False,True
2538666,2538665,"It's easy to forget to say 'thank you' when you pay for something, but my sincere thanks to and their wonderful staff for flying my husband all around the world and bringing him back safely to his family #greatful","Hi Amanda, that's our pleasure in bringing him back. We Hope he enjoyed his flight. Thanks. ^Raj",Thu Nov 16 08:48:18 +0000 2017,False,True
1654932,1654933,"If I don’t pay for a seat during my booking, am I still guaranteed a seat or considered standby?","Hi Angelica, you won't be on standby. You just won't find out what your seat number is until you check in. You can select your 1/2",Mon Oct 16 00:35:43 +0000 2017,False,True
687521,687523,"Actually, I was there in time. People arrived after me and were admitted on the aircraft. It is just that you decided I couldn't make it in time!","Did the staff give you an explanation, Giuseppe? It sounds like you missed your connection and our system automatically would have offloaded you. ^AlexL",Thu Nov 23 14:45:31 +0000 2017,False,True
1487499,1487498,#Aussie #sparkling #wine sadly not #frenchchampagne like in the lounges or even…,"Ah, Lady Erica, come back with British Airways and enjoy champagne Henriot Brut Souverain NV. France. Their vineyard dates back to 1640. ^JL",Thu Nov 02 11:56:32 +0000 2017,False,True
2888644,2888643,"praise due. Air crew on BA138 27Nov fantastic in economy cabin. Efficient, effective, friendly, &amp; elegant! Made us feel “home” as we crossed threshold. Also ba ground crew Dannielle at BOM helped us big time. Credit to themselves! Thanks from 7 weary bikers. 36H.","Hi Gary. We're delighted you and your weary biker pals had a great experience with us, on your flight from Mumbai. If you'd like to pass on your 'Thanks' to any of our staff, you can do so here: ^Liz",Tue Nov 28 12:40:45 +0000 2017,False,True
1834272,1834271,no customer enhancement changing baggage allowance to each cabin flown previously whole ticket at higher cabin,"Hi mark, sorry is there something we can help you with. ^Jane",Wed Oct 18 05:29:54 +0000 2017,False,True
1987610,1987612,"No conflicting information, just low confidence in the punctuality of BA after my 26+ hour delay last weekend","We appreciate your feedback, Julia. We've passed your comments to our Customer Experience team. ^Linda",Sun Nov 26 10:39:25 +0000 2017,False,True
1130022,1130020,Not impressed with . Decided to try out their business class service to Barcelona and all i can say is #NotWorthIt.,"That's disappointing to hear, Ash. Is there anything in particular we can feed back for you? ^Danielle.",Mon Oct 23 21:34:54 +0000 2017,False,True
2604007,2604009,Still not working - nearly been 24 hours....,"We appreciate how frustrating this must be for our customers, Richard. We're working to have this resolved as quickly as possible. We appreciate your patience. ^Charlotte",Fri Nov 17 11:27:26 +0000 2017,False,True
1471983,1471985,"Now waiting for baggage forever they forgot to unload it even though tagged priority, #lastbagofftheplane","Hi Geoffrey, please accept our apologies for any inconvenience the delay with your bags arrival caused you. ^L",Tue Oct 17 03:27:22 +0000 2017,False,True
1386291,1386296,What's the point if your systems don't allow online check-in? We have no choice but to go to the desks which we know!,"Hi Minal, I can understand your disappointment but Online Check in can't be guaranteed and Mobile Boarding passes aren't available for 1/3",Sat Oct 28 14:26:36 +0000 2017,False,True
1604886,1604887,Your airport staff did not assist. That is why I am tweeting about this.,This can happen for a number of reasons. We hope you were still able to enjoy your flight. ^Sarah 2/2,Sun Nov 05 23:32:35 +0000 2017,False,True
2485276,2485274,what's the chance of an upgrade on my flight to Heathrow from Geneva as it's delayed please ??,"We're sorry to hear your delayed, Jonathan. Unfortunately we're unable to offer you a complimentary upgrade for this. Enjoy your flight! ^Rach",Wed Nov 15 14:51:21 +0000 2017,False,True
2665014,2665013,"flight Number BA0471 absolute joke, waiting over 3 hours before flying, not enough food #takesthepiss #sortitout","We're so sorry, Oli. I know there was then an aircraft change, I hope the crew updated you. Did you purchase any food? ^Danielle",Mon Oct 30 23:34:25 +0000 2017,False,True
1490999,1490997,Having a wonderful holiday on #Majorca! #birthdaytrip,"Hi Anne, love the picture. Glad you're having a great time in Majorca. Hope you enjoyed your flight. ^Lindy",Fri Nov 03 08:06:30 +0000 2017,False,True
332141,332142,just left flight 799 Helsinki to LHR and left a black kindle onboard. Row 25. Pls help!?,"We're sorry to hear this, Elliot. We'd recommend using the information here: 1/2",Sat Oct 07 18:23:10 +0000 2017,False,True
2665408,2665407,"Loving the #halloween decor in the EDI lounge this morning! Cobwebs, creepy crawlies and staff in spooky costumes 🎃👻","It's a spooky day, Emily! We hope you had a lovely flight. ^Cec",Tue Oct 31 05:47:01 +0000 2017,False,True
2622239,2622240,Thanks a lot for your answer,"You’re welcome, Susana. If there’s anything else we can help you with, please let us know. ^Amy",Fri Nov 17 16:12:40 +0000 2017,False,True
2062892,2062891,"You have cancelled our flights and only option given was a refund. I asked you to rebook on another airline, you refused 😡","I'm afraid this isn't something we'd be able to do. Sorry for any inconvenience, I do hope you've managed to get booked onto another flight.",Fri Oct 06 12:18:26 +0000 2017,False,True
536828,536827,who do I email to to arrange extra baggage for a charity on my next flight?,"Hi Naila, you'll need to contact our department that deal with charities. Here are their contact details: Fax:02087389848 or email: __email__ ^Rach",Sat Dec 02 08:45:11 +0000 2017,False,True
1432113,1432111,"served me these as part of my dairy free meal (well lactofree, they don't do DF) #DairyFree #lactose #lactosefree #allergies",We're sorry. Did you bring this to the attention of our crew on board your flight? ^Natalie,Sat Nov 25 21:24:15 +0000 2017,False,True
994705,994708,So just £15 for my meal?,Apologies for the delay in responding to you. We do offer a complimentary meal if you'd prefer not to pay for one. 1/2,Sun Oct 22 17:09:47 +0000 2017,False,True
2202957,2202958,"boarding flight to Prague at LHR T3, several males go through priority boarding without being asked for boarding card check. I, a female, am asked for boarding card. What is that all about BA?","Hi Lynne, we're sorry you're disappointed, however, we certainly don’t discriminate. We'll be able to 1/2",Thu Nov 09 19:08:07 +0000 2017,False,True
48390,48391,"Yes but had I not been misled with advertising, misinformed and lied to, call dropped by BA I wouldn’t have been on the phone for such duration-so you will be #compensating as I will be making a formal complaint/invoice for my time. #watchdog #lies #falseadvertising","Hi Kat, we're sorry that you feel this way, however, I believe my colleague offered you a gesture. ^Raj",Wed Nov 08 09:42:14 +0000 2017,False,True
2585308,2585309,Thanks. I managed to call BA today and booking confirmed.,"Great to hear, Mehrdad! Please do let us know if we can help with anything else. ^Fiona",Fri Nov 17 07:35:03 +0000 2017,False,True
1871489,1871490,"It’s in regards to my prior flight a week ago. I most definitely don’t want to thank the staff, I had an issue with a member of staff","booking ref, email and contact number. Please also provide a brief description of the issue. Many thanks. ^Lisa 2/2",Thu Oct 19 16:06:56 +0000 2017,False,True
1405094,1405096,Hi sorry still nothing :( will be 3 weeks tomorrow I think this is too long to wait. What can I do to escalate my claim?,"Hi Charlotte, sorry you're still waiting to hear from our Customer Relations team. They'll be 1/2",Sat Oct 28 12:20:57 +0000 2017,False,True
563294,582118,"Thanks just had contact with agency. Change seems to have been made by BA, so I should be in contact with you guys. Can you provide any help? Thanks","Hi Jeroen. Only your travel agent will have the authority to make changes, as they originally issued your ticket. If they need any assistance, they can contact our Trade Support team. ^David",Sun Dec 03 11:53:25 +0000 2017,False,True
950245,950244,"Cannot wait to visit Zurich, Copenhagen and Innsbruck Christmas markets this year! Thank the gods for reward flights! 🎅🏻🎄✈️","We're very jealous, Callum. Hope you have a wonderful time at all three! ^Amy",Wed Oct 11 07:57:02 +0000 2017,False,True
933483,933487,"Hi, I have two separate BA bookings, ba84 which is currently 2hr delayed, and ba0588, which I will miss. What can I do? Thx","Hi there, please accept our apologies for the delay to your flight. We appreciate this is very frustrating. 1/2",Sat Oct 21 05:09:51 +0000 2017,False,True
1928365,1928363,I do wonder what people for whom English is not the 1st language would think of completely unamusing comedy safety video,"Hi Michael. We wouldn't know unless they told us, but it is simply the best and has gone down very well with most people. ^N",Fri Oct 27 19:31:25 +0000 2017,False,True
551113,572561,Although they have seats will not allow you to fly standby #neverflybritishairways #britishsirwaysucks,"Hi Beth. I'm sorry you're unhappy. If your daughter has a non-changeable ticket, then we have to remain fair and consistent. It would be unfair to those in a similar situation to make exceptions. ^Neil",Sun Dec 03 00:21:17 +0000 2017,False,True
80288,80287,Lovely sunny morning waiting for my flight to Philadelphia,"That’s perfect weather for flying, Judith. We hope you have a great flight and enjoy Philadelphia!^Corry",Thu Nov 30 11:22:28 +0000 2017,False,True
1455741,1455742,I've now waited two whole weeks with no response from your customer support. You are holding my $ hostage Case ref:16959956,"Thanks for your time on the phone, Jonathon. As I mentioned, we'll contact you as soon as possible. Many thanks for your patience. ^Monica",Thu Nov 02 18:00:02 +0000 2017,False,True
1721219,1721217,"Good evening, I'm due to fly in 2 weeks. I'm just wondering when I'll get sent info for the boarding pass? Thanks","Hi Samantha, you can do online check in 24 hours before the flight. You can do this by using Manage My Booking online. ^Marie",Mon Nov 06 23:19:19 +0000 2017,False,True
1922834,1922837,"Error was in price calculation an I had to go for cheaper - no bags- option, but need to call and upgrade it",prices you were looking could have been confirmed before you. The system would then make you have to start a new search. As the 2/3,Fri Oct 27 07:39:42 +0000 2017,False,True
1905048,1905047,Respect to all the and staff in Halloween costume at 6am! Made my day!!,"I’m glad they’re all getting into the spirit of Halloween, Alasdair! ^Davina",Tue Oct 31 06:56:24 +0000 2017,False,True
1779356,1779354,"I was told over the phone I'd be able to book online with money, but this option still hasn't appeared?","Hi, Ami. We're not sure what you mean, could you give us a bit more info please? Many thanks. ^Lisa",Sat Oct 28 14:51:22 +0000 2017,False,True
2053218,2053217,what have you done to the rewards booking section? Its supersize and inconsistent with the rest of the site #UXfail,"Hi David. Apologies for the late reply. We're sorry you're having problems. it's not something we're aware of, but we'll feed it back. ^N",Thu Oct 05 21:22:20 +0000 2017,False,True
1991916,1991917,1. Frustrated gold card holder! Flying BA to JFK biz 11 Nov rtn 14 Nov jump off plane get on to Edi flight,"rules governed by your ticket. I appreciate you're a Gold Executive member, but we have to remain fair and consistent. (2/2) ^N",Thu Nov 02 22:00:07 +0000 2017,False,True
896194,932028,Dear british airways I was wondering if you can help us change our booking. Trying to do it but it won't let us. Please call us,Also can you let us know what changes you'd like to make? ^Sarah 2/2,Sat Oct 21 05:07:50 +0000 2017,False,True
1956972,1956975,Thanks Beth. Sent response to initial response - doubtful of change in response as ‘adverse’ weather cited when clearly not the case.,"If you remain unhappy, they'll be able to advise you of the next steps. ^Fiona 2/2",Mon Oct 30 19:08:11 +0000 2017,False,True
1254321,1254322,Brill. Will do that. We told them on disembark but will do this also. They were excellent.,"We're so pleased to hear this, Chris. We appreciate your kind comments and for taking the time to let us know. ^JR",Thu Oct 26 14:19:55 +0000 2017,False,True
1891,1892,Can you please contact __email__ and can give you further details please,Hi Stephen. For security please remove the email address from the public feed. We’re unable to contact passengers by email. 1/2,Mon Oct 30 22:04:55 +0000 2017,False,True
2943624,2943621,trying to change flights getting this both in app and online. Is this a known issue? Thanks,Hi. We're not aware of any issues online with this. Have you tried deleting your cache and cookies to see if this helps or tried a different browser? ^Kev,Wed Nov 29 11:37:28 +0000 2017,False,True
2352097,2352099,can you please provide an explanation for why the flight from Baltimore last night was delayed for 23 hours to tonight?,Hi there. We apologise for the disruption to your plans. The flight was delayed overnight. Sorry for the inconvenience. ^N,Mon Nov 13 17:57:58 +0000 2017,False,True
1400871,1400869,"Flying from Heathrow T5 to NCL tonight &amp; realised I left my passport on my flight down on Tues, Can I fly without it?","Hi Annabelle, you would need some form of photo ID with you. Will you be carrying a driving license? ^Sophie",Sat Oct 28 17:11:18 +0000 2017,False,True
1551908,1551907,Thanks just reached enough points again for silver membership #airlines #flights #travel,Club has to offer. We look forward to welcoming you on board again soon. 2/2 ^David,Fri Nov 03 17:33:20 +0000 2017,False,True
2561724,2561725,"not working (again). (error msg: page not available...If these steps fail to resolve the problem, please contact us, quoting Our reference: S000678328). i see reports online of the same problem from other users. I need to book a flight",via the contact number below. 0844 493 0787 option 2 Calls cost 7p per minute plus your phone company's access charge Daily 07:30-21:45. 2/2 ^Cody,Thu Nov 16 15:19:49 +0000 2017,False,True
1495355,1495358,I arrived London and my flight cancelled 8:30 in morning Finally arrive Paris@ 10:00 pm guess what you guys lost my luggage all clothes,updates online. You can do this by using the following link: ^Steph 2/2,Fri Nov 03 21:53:55 +0000 2017,False,True
574158,574160,Thanks guys! I’ve been phoning them but still no answer. Will keep at it and let you know if still no luck,Thanks for letting us know Kerri. Please feel free to contact us if you need any further assistance. ^Kit,Sun Dec 03 15:25:19 +0000 2017,False,True
2233807,2233806,hi! I am going from Southampton to CPH via Heathrow tomorrow using access rail - though I can see no info on how that works - where do I need to be where? Departure 9.45am,If you Google your route if should let you know your options. 3/3 ^Sophie,Fri Nov 10 13:20:59 +0000 2017,False,True
444088,444087,"BA57. Club World cabin. Aircraft had come in from LA around 3pm, I believe. The tray table can't have even been opened during cleaning, as it would have been obvious it was dirty.","Hi Mike, thanks for providing the details. We do a lot of feedback around who handles our cleaning contracts. We'll pass the information you have provided to our Relationship Manager. ^Lynn",Wed Nov 22 08:17:04 +0000 2017,False,True
2461883,2461882,"After a beautiful day in #Chicago, I'll be driving the 294 home tonight to . Our longest 2-crew 747 sector.","Thanks for your Tweet, Scott. I hope everyone has a great flight with you later tonight! ^Kev",Sun Oct 29 18:58:24 +0000 2017,False,True
855969,855971,"7h Business flight from BDA but ""absolutely no way"" to use the lounge shower before a non BA connecting flight...petty and short sighted","Club World, or are an Executive Club Gold Member travelling on a long-haul flight, you're able to visit the Galleries Arrivals Lounge. 2/3",Fri Oct 13 10:08:34 +0000 2017,False,True
2105502,2105501,"hey, why is my food for one of my flights in September only being charged to my debit card now?","2/2 for them to process the payment manually. This is a normal procedure, so please don't worry. ^Tom",Wed Nov 08 11:07:52 +0000 2017,False,True
1829685,1829684,following the mess at Paphos BA 2677 on Sat your Cust Ser Manager Leigh Hughes at front of plane was awesome. Super service,"Thanks for the great feedback about Leigh, John. If you have time, you can pass on your thanks personally here: ^S",Tue Oct 17 09:29:37 +0000 2017,False,True
584055,584054,"good afternoon. Can flights booked with Iberia, operated by yourselves be added to the ‘My Booking’ section of the BA app?","Hi Diz, it possibly may not work. Have you tried adding the reference number? It's difficlut to say as Iberia reference numbers, might not be compatible with the British Airways app. If you get an error, then this will be the reason why it won't work. Thanks. ^Raj",Sun Dec 03 12:11:18 +0000 2017,False,True
841426,841423,Sorry website says the checked allowance is the airline you are flying most of way with so would this not be BA? Manc to San Fran,we'd be happy to check your baggage allowance for you. 2/2 ^David S,Mon Oct 09 08:26:14 +0000 2017,False,True
2935317,2935316,"I just had an amazing experience with an executive club phone rep, Jill, from your north England office. She truly went out of her way to be helpful. Very much appreciated","Excellent, glad Jill was available to provide an amazing experience for you. I will make sure the comments are passed on for you. ^Pip",Tue Nov 28 23:07:41 +0000 2017,False,True
2379465,2379466,There was no assistance at all at Gatwick. Assistance was there to meet us at Edinburgh fine. Just Gatwick that didn’t happen.,"We can appreciate how frustrating that must have been, Ryan. If you booked assistance in advance, we'd advise contacting the airport authority regarding this. ^Paul",Tue Nov 14 11:54:04 +0000 2017,False,True
1909645,1909644,Hi there. Please could you let me know how and who to get hold of with regards to becoming a foodie stockist on board?,"Hi Raw. Sounds delicious. We'd suggest you contact our Marketing team. They can be contacted at British Airways plc, Marketing,",Tue Oct 24 14:45:23 +0000 2017,False,True
233664,233662,Hi! I'm planning on bringing 2 bikes on my LGW&gt;LCA flight. can you confirm CTC plastic bike bag is acceptable as packaging?,"Hi there, if you follow the link below you'll be able to see all the info packing your bike. ^Cody",Thu Oct 05 10:32:25 +0000 2017,False,True
2895129,2895131,I could check in til 24 hours before - how does that work out?,"Hi Sameer, please click on the following link for check in information Hope this helps?^Jo",Tue Nov 28 16:10:50 +0000 2017,False,True
2541678,2541676,Can't access your website as it keeps saying what's in the attachment. I've tried different browsers with no luck!,"We're sorry to hear you're unable to access our site, Bonnie. Could you let us know what you're trying to do, as we may be able to help. ^Cody",Thu Nov 16 09:30:59 +0000 2017,False,True
519600,519598,can I pay to upgrade an economy reward flight? It doesn't seem to be an option online. If so can you cost this for me please?,"Hi James, if you've purchased your ticket using Avios you're unable to upgrade using cash. ^Natalie",Fri Dec 01 15:09:58 +0000 2017,False,True
297526,297524,Can book ZRH-LHR-ORK on your website. Book the flights separately on your website and you don't transfer luggage?,"All flights have to be on the same itinerary for the bags to be checked through, Derek. ^Julie",Fri Oct 06 16:26:20 +0000 2017,False,True
678918,678917,Next leg is on something a bit smaller than the 747 that flew us to Nairobi. Apparently we are the third stop.,"Hi Rob, it looks exciting. It will certainly be an experience after 3 stops. Thanks. ^Raj",Thu Nov 23 05:55:33 +0000 2017,False,True
2938485,2938487,"She had:OCI card in maiden name matching old PP,married name in new PP,marriage cert proves change of name.BA gave BS excuse that it would be the rejected in Mumbai.Mumbai Immi said they would've allowed her.BA have arranged new flight but she'll never get back the wedding :(","We're really sorry to hear this, Neeraj. We appreciate this would have been particularly frustrating for both of you. We're afraid all names would need to match the passport your wife was travelling on. ^Rach",Wed Nov 29 13:31:18 +0000 2017,False,True
2430630,2430628,yet again another experience of poor customer service they don’t cease to amaze me,we're sorry to hear about your experience on board our flight. Do you need us to look at a return flight for the meals? ^Kit,Tue Nov 14 18:54:40 +0000 2017,False,True
569533,569535,"I’m sure many meals are egg-free, but having the ability to preference this before hand would be A+","Hi Elizabeth. We try and cater for customers dietary requirements, but we can't guarantee this 100%. You suggestion was a valid point and as we mentioned previously, we will pass it to our Catering team. ^Neil",Sun Dec 03 17:52:46 +0000 2017,False,True
57622,57627,I’m at LIN waiting hours after a cancellation. Stop putting profits over cust. service and let us use the empty BA lounge.,"Sorry for the disruption to your journey, Georgia. I'm afraid lounge access would only be permitted if travelling on an eligible ticket. 1/2",Wed Nov 01 16:34:16 +0000 2017,False,True
1558269,1558268,"Need your help, got my bridesmaid stranded in London. She can get to Glasgow but now cant use her bought return ticket home","Due to data protection reasons, your bridesmaid will need to contact us directly for further assistance. ^Steph 3/3",Fri Nov 03 22:04:22 +0000 2017,False,True
517456,517455,#furious It took 3 tweets &amp; 4 hours for you to respond and when you do you refer me to a phone number that’s closed for the night?!? This is literally the worst customer service experience I can remember!!,"Hi Alison, I'm sorry for our late reply. I can appreciate how frustrating it is for you not to be able to confirm your booking on our website. Have you tried to delete your internet history before starting the process over? ^Linds",Tue Nov 28 20:10:28 +0000 2017,False,True
2530433,2530432,Exec Club Silver missing points from intl flights flown recently. Please help?,"Hi , please confirm your reference, full name, email and address along with your Executive Club number. Then we can look into this for you. Thanks. ^Raj",Thu Nov 16 06:12:33 +0000 2017,False,True
26329,26327,Slumming it down the back this time!,"There's no slum in a vessel of such caliber, surely! And if there is, we have plenty of alcohol on-board I'm sure! ^Kimbers",Thu Nov 02 16:55:44 +0000 2017,False,True
233684,233686,Thank you and for an awesome start to our holiday. Airport 101 is a dream. ETA 7+ hours late. 😣,"Hi Tony, high winds across parts of the UK and Europe are affecting some of our short-haul and domestic flights today. Your safety is 1/2",Thu Oct 05 11:16:00 +0000 2017,False,True
2128664,2128662,Back on from Barca to Heathrow. A peaceful 90mins ahead,"Hi James, it's quite possible. What was the flight number and date of travel? We hope you have a great flight this evening. ^Chris",Wed Nov 08 19:00:13 +0000 2017,False,True
1603856,1603858,BA1386 - LHR to MAN.,"Hi Nick, I'm sorry to hear this. We will make sure this is fed back to our Customer Experience team . ^Tom",Sun Nov 05 09:34:22 +0000 2017,False,True
2194928,2194929,"Hi! I'm filling out my pre-flight info, and I'm asked for a visa number. I have my ESTA, but I don't think there's a number on it I can enter","Are you completing your Advance Passenger Information, Kirsten? You don’t need to provide your ESTA details, 1/2",Thu Nov 09 14:44:52 +0000 2017,False,True
1209642,1209644,Wow. You guys have me over a barrel on this one.... Guess I'm helping the profit margins for this month.,"Hi Jonny, you agreed to these terms once you made the booking. If you'd like any assistance, 1/2",Thu Oct 26 09:05:05 +0000 2017,False,True
1274358,1274360,You should be concerned. Not impressed as to the way this was handled after being reassured by LHR ground crew that bags were on flight.,can find out what to here: Please accept our sincere apologies for the inconvenience caused. 2/2 ^Linda,Fri Oct 27 03:07:11 +0000 2017,False,True
2380701,2380700,"if my wife and I are flying out of heathrow with BA back to the US, but coming into heathrow from Switzerland via Swiss Air, will we need to go through customs and immigration at heathrow before we can board our BA flight back to the US?",Hi there. You will have to go through Customs and Immigration because you will need to change Terminals. ^N,Mon Nov 13 22:57:53 +0000 2017,False,True
1259063,1259062,All sorted now thanks,"We're pleased to hear it, Laura. Let us know if you need anything else. ^Chris",Thu Oct 26 06:48:02 +0000 2017,False,True
879880,879881,"That would explain it. That said, as a customer I would like to put on record that this seems a bit of a silly system.","We appreciate your comments, Sam. However, we wouldn't ask a non UK resident to pay in £ either. ^Linda",Sun Oct 15 02:39:52 +0000 2017,False,True
1952193,1952192,what’s the best way to email with feedback please? I’d like to sing the praises of a super member of staff.,"Hi Lucy, if you follow the link below you'll be able to submit a online form to provide feedback. ^Cody",Sun Oct 29 10:55:25 +0000 2017,False,True
2325111,2325110,40 minutes to clear security EWR Terminal B. SO NOT world class.,"We're sorry you had to wait, Alex. We hope you didn't wait at the gate too long! ^AlexL",Sun Nov 12 22:37:03 +0000 2017,False,True
1951467,1951466,Lovely backdrop of #RockofGibraltar and British_Airways A320 G-EUYF photo by Avgeek Mel,Thanks for sharing your amazing photo with us. The scenery looks stunning. ^DaniH,Wed Oct 18 16:32:48 +0000 2017,False,True
2160202,2160201,Are only able to use stock responses to my email? I had a better from a fast food restraint than a “premium” airline.,Relations case reference. We'll review your complaint and get back to you. 3/3 ^Claire,Thu Nov 09 09:12:25 +0000 2017,False,True
1874264,1874263,you need to put pressure on to get this fixed. It shouldn't take an hour to get through passport every week,Hi Andrew. I'm sorry to hear you're flight is delayed. We'll still ask passengers to board a flight as the departure time can change 1/2,Fri Oct 20 06:58:15 +0000 2017,False,True
182245,182248,Thanks Steph - home now. I had a connecting flight so arrived more than 5 hours before my flight 1/2,"Sorry to hear this, Matt. Glad you're now home, please be assured we've passed on all of your comments to our Customer Experience team, 1/2",Thu Oct 05 09:22:47 +0000 2017,False,True
2760209,2760208,Seriously one can’t select seats in advance on Business class? Really? #servicefail,"Hi Ken. You can prepay for reserved seats in advance if you choose to, but if you don't you can do this when online check-in opens for your flight within 24 hours. ^N",Mon Nov 20 22:42:45 +0000 2017,False,True
230378,230376,"got my silver club card, but phone # seems to be incorrect. Is it 1-800-156-7127 as listed?","The Executive Club can also be contacted on 1800 452 1201 during 07:30 and 20:00 EST, each day. 2/2 ^DaniH",Wed Oct 04 23:55:08 +0000 2017,False,True
1649345,1649344,"hi - can you tell what’s happening with BA8483, LCY-PMI? No info at airport.","Hi. Sorry for the late reply, we can see your flight landed on time. ^Natalie",Sun Nov 05 15:22:45 +0000 2017,False,True
2819998,2819999,Appreciate it. We love and only want to see her succeed in the future... so appreciate you letting me be your (somewhat worried) canary in the coal mine ;),"We appreciate your loyalty and support, Christopher. We look forward to welcoming you on board in the not too distant future. ^Steph",Tue Nov 28 01:52:48 +0000 2017,False,True
355222,355221,"Come on , should not be rocket science to sort out wifi in the Concorde Room - keep being told it has been a problem today","This is concerning to hear, Niall. Have you been able to speak with our lounge staff? We've contacted the Concord Room and they've 1/2",Tue Nov 07 17:25:36 +0000 2017,False,True
1546133,1546132,I submitted a case on website on 18th Oct but still had no reply. case ID is 17107840. Poor service and poor after care,"I’m sorry you’ve not had a response yet, Stephen. A member of Customer Relations will be in contact at the earliest opportunity. ^Davina",Sun Oct 29 10:28:35 +0000 2017,False,True
2507641,2507643,"BA6360 - doh —&gt; dps , operates by Qatar airways.","Hi Matt, we're sorry for the delay in our reply. The airport has suspended all its services. Please let us know if we can assist you further. ^ Barbara",Sun Nov 26 23:18:30 +0000 2017,False,True
530577,530575,know there is no shame to #KnowYourStatus thank you for the amazing service your staff are amazing x,"That’s great to hear. Glad you enjoyed your flight and service. Great photo, thanks for sharing with us. ^Pip",Fri Dec 01 20:04:12 +0000 2017,False,True
1431158,1431159,We are heading to Thailand. Staying in Bangkok but probably touring ad hoc,"Great place! Just focus on planning your trip. Your refund will be with you soon, I’m sure. ^Monica",Sat Nov 04 09:05:25 +0000 2017,False,True
2517838,2517837,I have flight on your airlines from Newark to Paris. I then have a connecting flight from Paris to Malaga on Vueling Airlines. I am wondering how I obtain the boarding pass for Vueling Airlines. Is it given to me at check in? Thanks,"That's right, Drew. The airport staff will be able to assist you to obtain your boarding pass. We hope you have a pleasant flight. ^Julie",Wed Nov 15 23:00:51 +0000 2017,False,True
1451000,1450999,"never amaze me, book a BA fare and silver member, refused lounge access as it’s operated by Vueling! Absolute rubbish","That's the right procedure I'm afraid, Craig. I'm really sorry you're disappointed. ^Kimbers",Thu Nov 02 14:49:39 +0000 2017,False,True
2477256,2477252,having problems with online checkin. Can you help ?,"We're sorry to hear about this, what error message are you getting? ^Karen",Wed Nov 15 13:31:06 +0000 2017,False,True
1741244,1741245,"don’t sell Vueling flights under BA banner. Can’t use silver card, shocking cues to check in bags. Cheap chintzy, nasty",Customers can then find out about any benefits they're entitled to with that airline. We're sorry you weren't aware. ^Cec 2/2,Tue Nov 07 15:10:11 +0000 2017,False,True
344200,344201,"Hi there, i cannot check in online for flight taking tomorrow. Keeps telling me to check in at airport. U know why? thanks","Hi Neil, I'm sorry you haven't been able to check in online on this occasion. There can be a number of reasons for this, so I can't say 1/2",Sat Oct 07 20:19:34 +0000 2017,False,True
